country,state,date,demand_gwh,emissions_ktco2,emissions_intensity_gco2_per_kwh
India,Uttarakhand,2023-06-01,1617.09,85.13,52.64
India,Uttarakhand,2023-07-01,1985.56,55.49,27.95
India,Uttarakhand,2023-08-01,2550.16,66.13,25.93
India,Uttarakhand,2023-09-01,1818.22,48.57,26.71
India,West Bengal,2019-01-01,6668.76,5251.28,787.45
India,West Bengal,2019-02-01,6273.2,5037.21,802.97
India,West Bengal,2019-03-01,7050.75,5598.19,793.99
India,West Bengal,2019-04-01,7092.02,5607.71,790.71
India,West Bengal,2019-05-01,7531.24,5885.67,781.5
India,West Bengal,2019-06-01,7042.19,5443.22,772.94
India,West Bengal,2019-07-01,6616.04,5051.94,763.59
India,West Bengal,2019-08-01,6101.21,4610.68,755.7
India,West Bengal,2019-09-01,6114.09,4645.32,759.77
India,West Bengal,2019-10-01,5789.26,4381.59,756.85
India,West Bengal,2019-11-01,5497.52,4296.11,781.46
India,West Bengal,2019-12-01,5942.82,4673.28,786.37
India,West Bengal,2020-01-01,6134.67,4862.51,792.63
India,West Bengal,2020-02-01,6089.0,4841.36,795.1
India,West Bengal,2020-03-01,5808.93,4612.67,794.07
India,West Bengal,2020-04-01,4673.11,3651.62,781.41
India,West Bengal,2020-05-01,4838.37,3713.33,767.48
India,West Bengal,2020-06-01,5867.4,4468.95,761.66
India,West Bengal,2020-07-01,6740.39,5131.85,761.36
India,West Bengal,2020-08-01,6349.21,4769.18,751.15
India,West Bengal,2020-09-01,6723.7,5112.46,760.36
India,West Bengal,2020-10-01,7004.6,5340.8,762.47
India,West Bengal,2020-11-01,5881.32,4551.8,773.94
India,West Bengal,2020-12-01,6754.84,5237.41,775.36
India,West Bengal,2021-01-01,7277.33,5688.86,781.72
India,West Bengal,2021-02-01,6756.84,5309.12,785.74
India,West Bengal,2021-03-01,8612.9,6830.47,793.05
India,West Bengal,2021-04-01,8022.62,6347.86,791.25
India,West Bengal,2021-05-01,6952.62,5393.36,775.73
India,West Bengal,2021-06-01,7121.65,5431.36,762.66
India,West Bengal,2021-07-01,7223.68,5496.56,760.91
India,West Bengal,2021-08-01,6921.86,5221.18,754.3
India,West Bengal,2021-09-01,6818.13,5145.36,754.66
India,West Bengal,2021-10-01,7024.66,5371.33,764.64
India,West Bengal,2021-11-01,7114.66,5525.35,776.62
India,West Bengal,2021-12-01,7845.57,6168.63,786.26
India,West Bengal,2022-01-01,7637.69,6020.34,788.24
India,West Bengal,2022-02-01,7036.07,5530.79,786.06
India,West Bengal,2022-03-01,8532.43,6731.12,788.89
India,West Bengal,2022-04-01,7960.91,6209.09,779.95
India,West Bengal,2022-05-01,7973.01,6183.96,775.61
India,West Bengal,2022-06-01,7759.3,5958.24,767.88
India,West Bengal,2022-07-01,7650.0,5841.11,763.54
India,West Bengal,2022-08-01,7443.45,5673.0,762.15
India,West Bengal,2022-09-01,7246.56,5495.44,758.35
India,West Bengal,2022-10-01,7559.44,5755.32,761.34
India,West Bengal,2022-11-01,7423.59,5771.19,777.41
India,West Bengal,2022-12-01,7431.18,5781.77,778.04
India,West Bengal,2023-01-01,8251.41,6463.18,783.28
India,West Bengal,2023-02-01,7788.44,6126.48,786.61
India,West Bengal,2023-03-01,8508.0,6738.42,792.01
India,West Bengal,2023-04-01,8489.57,6697.33,788.89
India,West Bengal,2023-05-01,8144.18,6355.61,780.39
India,West Bengal,2023-06-01,7873.12,6092.72,773.86
India,West Bengal,2023-07-01,7707.61,5905.4,766.18
India,West Bengal,2023-08-01,7741.83,5933.86,766.47
India,West Bengal,2023-09-01,7540.45,5784.94,767.19
