country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Finland,FIN,2021-01-01,8.94,221.757,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-02-01,8.53,226.608,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-03-01,8.19,177.068,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-04-01,6.99,157.534,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-05-01,6.52,126.953,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-06-01,5.71,84.507,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-07-01,5.89,79.545,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-08-01,6.07,98.468,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-09-01,6.26,151.579,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-10-01,6.94,120.603,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-11-01,7.69,152.381,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2021-12-01,9.52,218.873,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-01-01,8.76,177.809,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-02-01,7.7,174.679,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-03-01,7.78,155.224,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-04-01,6.88,143.339,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-05-01,6.57,140.845,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-06-01,5.9,98.16,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-07-01,5.81,83.885,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-08-01,6.03,94.488,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-09-01,5.92,108.257,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-10-01,6.58,118.136,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-11-01,7.12,180.412,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2022-12-01,8.0,203.528,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2023-01-01,7.87,138.114,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
Finland,FIN,2023-02-01,7.02,150.235,Europe,Europe,1.0,0.0,0.0,1.0,39.0,14.0,18.0,9.0,2022,2030,2035
France,FRA,2015-01-01,53.74,67.145,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-02-01,49.72,78.009,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-03-01,46.86,64.927,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-04-01,37.76,44.412,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-05-01,34.89,29.07,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-06-01,34.35,27.728,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-07-01,35.93,35.049,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-08-01,32.22,29.745,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-09-01,34.37,46.916,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-10-01,40.1,65.283,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-11-01,41.96,68.404,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2015-12-01,45.47,59.152,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-01-01,49.11,61.944,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-02-01,45.59,54.129,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-03-01,46.57,62.945,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-04-01,38.46,49.356,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-05-01,34.2,37.736,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-06-01,32.19,39.129,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-07-01,33.39,46.487,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-08-01,31.87,49.059,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-09-01,33.1,81.438,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-10-01,37.32,88.166,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-11-01,43.9,99.571,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2016-12-01,50.36,97.192,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-01-01,56.95,99.393,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-02-01,43.44,87.393,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-03-01,42.16,71.768,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-04-01,36.45,62.53,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-05-01,34.69,51.575,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-06-01,33.24,49.918,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-07-01,33.73,68.122,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-08-01,31.89,47.159,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-09-01,33.49,61.176,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-10-01,36.32,93.361,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-11-01,44.09,102.493,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2017-12-01,50.62,76.07,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-01-01,47.62,48.705,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-02-01,49.14,78.548,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-03-01,47.35,68.891,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-04-01,35.83,35.973,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-05-01,33.43,31.696,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-06-01,31.9,35.578,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-07-01,34.06,55.998,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-08-01,31.97,57.08,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-09-01,32.37,48.6,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-10-01,36.34,67.04,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-11-01,42.95,78.694,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2018-12-01,46.46,57.808,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-01-01,53.2,73.787,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-02-01,43.37,65.53,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-03-01,42.25,49.519,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-04-01,37.38,43.039,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-05-01,35.01,40.783,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-06-01,32.04,41.677,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-07-01,33.85,54.398,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-08-01,31.08,47.996,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-09-01,31.75,56.115,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-10-01,35.3,56.718,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-11-01,43.02,82.637,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2019-12-01,45.88,61.224,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-01-01,48.54,67.333,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-02-01,42.46,55.657,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-03-01,40.74,55.663,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-04-01,30.24,27.344,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-05-01,30.21,37.524,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-06-01,29.98,57.048,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-07-01,32.41,61.048,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-08-01,30.96,59.132,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-09-01,31.9,67.398,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-10-01,37.65,48.684,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-11-01,39.33,67.273,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2020-12-01,46.99,66.761,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-01-01,52.53,73.293,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-02-01,42.66,63.593,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-03-01,43.33,63.458,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-04-01,37.38,57.692,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-05-01,34.36,34.707,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-06-01,31.47,39.087,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-07-01,32.25,39.554,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-08-01,30.44,31.85,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-09-01,31.85,50.44,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-10-01,36.0,53.168,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-11-01,43.78,85.788,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2021-12-01,48.45,77.555,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2022-01-01,51.45,80.549,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2022-02-01,41.84,71.085,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2022-03-01,41.71,81.87,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
France,FRA,2022-04-01,35.94,65.858,Europe,Europe,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,2022,2030,2035
